time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
3.0600000000000023,-0.254327600969,-1.26949399511,19.8630464555,6.08661438536,0.0940053225643,0.0,-0.617247890668,-1.88383223076,5.43155074694,-0.107413332924,0.0841305093529,0.0,423.8146200054591,425.10267636050503,425.70879145373755,425.2874591404412
3.0800000000000023,-0.26685996033,-1.30756151555,19.9716639921,6.08448640217,0.0956883028061,0.0,-0.635988045424,-1.92291981356,5.43020291232,-0.101044113718,0.0849908055234,0.0,439.33877690418086,439.55862989009694,437.96922588771656,439.5456019165466
3.1000000000000023,-0.279754031863,-1.34638124379,20.0800854571,6.08246904988,0.0973883033959,0.0,-0.653419107829,-1.95905301091,5.41194358404,-0.0983870563197,0.0843833858017,0.0,422.58626563030236,422.43546589898887,422.3450404177185,423.02273417739156
3.1200000000000023,-0.293029650362,-1.38598824493,20.1884398915,6.08054150495,0.099092415225,0.0,-0.674142742068,-2.00164710219,5.42349985977,-0.107353236749,0.0901182115274,0.0,450.79647800794453,452.190506253603,453.0201811691162,450.84356978312394
3.1400000000000023,-0.306729256356,-1.42646320422,20.2970822966,6.07844574926,0.100899863425,0.0,-0.695817857392,-2.04584882745,5.44074064703,-0.117483296262,0.0933069319436,0.0,456.5433856690169,457.3126957181214,459.09907309364723,456.671220682628
3.1600000000000024,-0.320863086566,-1.46782032859,20.4060369587,6.0761386884,0.102814527091,0.0,-0.717565163605,-2.08986360898,5.4547255675,-0.108252363624,0.0834555332943,0.0,456.2235347158337,453.8643933818625,453.4406206304734,455.64825856676714
3.1800000000000024,-0.335432390891,-1.51005557018,20.5152357736,6.0739764329,0.104492208796,0.0,-0.739365268919,-2.13366055039,5.46515592145,-0.105889408959,0.0875958325505,0.0,451.708790846105,452.71506061884884,451.24105242425895,451.8029472916461
3.2000000000000024,-0.350386561374,-1.55306306862,20.6241317185,6.07187556745,0.10625157789,0.0,-0.756051779302,-2.16708929399,5.42443857388,-0.100071723946,0.0914565173319,0.0,400.2845566804468,401.3446791524899,400.36158586123133,401.93566711728664
3.2200000000000024,-0.365717191909,-1.59682109881,20.7325782422,6.0698767932,0.108103104328,0.0,-0.777011274231,-2.2087137249,5.42021379165,-0.102378333519,0.0847638211916,0.0,438.5236330361892,436.85947570939487,438.5692887118537,437.9852543290689
3.2400000000000024,-0.381465294041,-1.64140516496,20.8408906587,6.06783113346,0.109809288185,0.0,-0.797798939008,-2.24969288988,5.41102785605,-0.100425423858,0.0894344599619,0.0,432.8839510234403,434.06775993406853,432.9505711473152,433.43393613615405
3.2600000000000025,-0.397672178893,-1.68688987637,20.9493702978,6.06582331293,0.111623674136,0.0,-0.822889546198,-2.29877825062,5.43693605546,-0.0992524338163,0.0822655337245,0.0,467.0819875085776,465.40767449551913,467.4167509767909,467.682803784612
3.2800000000000025,-0.414361242683,-1.73331519828,21.0581594817,6.06385759843,0.113270869759,0.0,-0.846016832789,-2.34375394062,5.44198233438,-0.105470822452,0.0842071559777,0.0,448.34723081878474,448.8257450435479,448.00316657052684,446.4750368575493
3.3000000000000025,-0.431486761517,-1.78058777369,21.166795105,6.06175016949,0.115061027702,0.0,-0.866535050615,-2.38350360045,5.42158000113,-0.107464563867,0.0696459181648,0.0,425.3355094797962,421.5831248781656,423.1973620538937,422.67175081995816
3.3200000000000025,-0.44905706235,-1.82871851016,21.2752845532,6.05966574846,0.116464793349,0.0,-0.8904950327,-2.42957004627,5.42736481043,-0.118854932943,0.0743036609466,0.0,449.18007087210435,450.31565679735616,449.70145644986565,446.91434726578905
3.3400000000000025,-0.467070383482,-1.8777009253,21.3835623425,6.05728865984,0.117989469291,0.0,-0.910837080506,-2.46867146817,5.40041412253,-0.11871323265,0.083090323946,0.0,416.0400696748818,418.3468846100133,416.64986398966687,416.6733018487207
3.3600000000000025,-0.485530717171,-1.92754048777,21.491608105,6.05495579526,0.119651410027,0.0,-0.935196288343,-2.51528477861,5.40416213268,-0.109613774403,0.0825721414643,0.0,447.50646309907944,447.38545358200435,446.3572789132503,448.5674392334104
3.3800000000000026,-0.504562928792,-1.97847013412,21.6003856024,6.05276375918,0.121324081041,0.0,-0.96802487378,-2.57767985645,5.47358759943,-0.108921805207,0.0890879967269,0.0,506.00907124273994,507.4191462954932,507.19644861403395,507.3365680604231
3.4000000000000026,-0.524179544485,-2.03050994224,21.7099366906,6.05060128892,0.123110728994,0.0,-0.993636695484,-2.62630095599,5.48152122511,-0.114572617412,0.0859613312277,0.0,452.73245266673047,451.983427062896,454.16274663175153,452.7905306052291
